Unnamed: 0,Park Name,Location,Date Established,Area,Visitors (2019),Park Code,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Park Accepted,Sens?,Record Status,Occurrence,Nativeness,Abundance,NPS Tags,Observations,T&E,State Status,GRank,SRank
1104,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Lamiales,Plantaginaceae,135662,33214.0,Active,Linaria repens,Striped toadflax,Accepted,No,Approved,Not In Park,Native,,,,,,GNR,ME: SNA
1109,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Lamiales,Plantaginaceae,129351,32874.0,Active,Plantago lanceolata,English Plantain,Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,ME: SNA
1118,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Lamiales,Plantaginaceae,136694,33421.0,Active,Veronica peregrina,Purslane Speedwell or Neckweed,Accepted,No,Approved,Not In Park,Native,,,,RT,,G5,ME: SNR
1126,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Lamiales,Scrophulariaceae,136660,33391.0,Active,Verbascum phlomoides,mullein,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,ME: SNA
1144,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Lycopodiales,Lycopodiaceae,169610,507547.0,Active,Huperzia appalachiana,Alpine Clubmoss,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: S2
1145,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Lycopodiales,Lycopodiaceae,162004,503079.0,Active,Huperzia lucidula,Shining Clubmoss,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1146,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Lycopodiales,Lycopodiaceae,107303,202452.0,Active,Huperzia selago,Northern Firmoss,Accepted,No,Approved,Not In Park,Native,,,,,ME: T,G5,ME: S2
1147,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Lycopodiales,Lycopodiaceae,157680,503604.0,Active,Lycopodiella appressa,Bog Clubmoss,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: S1
1164,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Malpighiales,Hypericaceae,122195,21446.0,Active,Hypericum majus,Larger Canada St. Johnswort,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1186,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Malpighiales,Salicaceae,119762,22554.0,Active,Salix lucida,Shining Willow,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1193,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Malpighiales,Salicaceae,120457,22579.0,Active,Salix X rubens,willow,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNA,ME: SNA
1198,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Malpighiales,Violaceae,126918,22093.0,Active,Viola labradorica,Dog Violet,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1211,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Malvales,Malvaceae,124893,21835.0,Active,Malva moschata,Musk Mallow,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,ME: SNA
1241,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Ophioglossales,Ophioglossaceae,81356,17171.0,Active,Botrychium dissectum,Lanceleaf Grapefern,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1244,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Ophioglossales,Ophioglossaceae,82169,17184.0,Active,Botrychium matricariifolium,Daisyleaf Grapefern,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1245,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Ophioglossales,Ophioglossaceae,82202,17187.0,Active,Botrychium multifidum,Leatherleaf Grapefern,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1246,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Ophioglossales,Ophioglossaceae,82236,17190.0,Active,Botrychium simplex,Dwarf Grapefern,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1273,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Cyperaceae,145358,39479.0,Active,Carex adusta,Lesser Brown Sedge,Accepted,No,Approved,Not In Park,Native,,,,,ME: E,G5,ME: S2
1288,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Cyperaceae,144440,39388.0,Active,Carex crinita var. crinita,Sickle-grass,Accepted,No,Approved,Not In Park,Native,,,,,,G5T5,ME: SNR
1396,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Juncaceae,143494,39273.0,Active,Juncus greenei,Greene's Rush,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1399,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Juncaceae,144358,39313.0,Active,Juncus secundus,Secund Rush,Accepted,No,Approved,Not In Park,Native,,,,,ME: T,G5?,ME: S1
1401,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Juncaceae,144383,39336.0,Active,Luzula acuminata,Woodrush,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1407,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Poaceae,142863,40396.0,Active,Agrostis canina,Velvet Bent,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNA
1411,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Poaceae,142894,40423.0,Active,Agrostis perennans,Upland Bent,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1422,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Poaceae,153759,501070.0,Active,Bromus hordeaceus,Bromegrass,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,ME: SNA
1425,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Poaceae,143545,40519.0,Active,Bromus secalinus,"Cheat, Bromegrass",Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,ME: SNA
1454,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Poaceae,145691,40849.0,Active,Glyceria melicaria,Slender Mannagrass,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1464,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Poaceae,146285,40893.0,Active,Lolium perenne,"Common Darnel, Perennial Ryegrass",Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,ME: SNA
1468,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Poaceae,144205,41939.0,Active,Muhlenbergia schreberi,"Dropseed, Nimble Will",Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1487,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Poaceae,206559,526430.0,Active,Poa pratensis ssp. angustifolia,Slender-leaved Bluegrass,Accepted,No,Approved,Not In Park,Non-native,,,,,,G5TNRQ,
1488,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Poaceae,148110,41157.0,Active,Poa saltuensis,Meadow Grass,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1492,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Poaceae,145166,42068.0,Active,Schizachne purpurascens,"false melic, false melic grass",Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1507,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Poales,Typhaceae,147654,42320.0,Active,Sparganium androcladum,Bur Reed,Accepted,No,Approved,Not In Park,Native,,,,,,G4G5,ME: SNR
1527,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Polypodiales,Dryopteridaceae,80509,17548.0,Active,Dryopteris X triploidea,wood fern,Accepted,No,Approved,Not In Park,Native,,,,,,GNA,ME: SNA
1569,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Rosales,Rosaceae,129567,25095.0,Active,Agrimonia gryposepala,Agrimony,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1583,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Rosales,Rosaceae,125355,24546.0,Active,Crataegus brainerdii,Hawthorn,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1594,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Rosales,Rosaceae,129652,25171.0,Active,Filipendula ulmaria,Queen of the Meadow,Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,ME: SNA
1620,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Rosales,Rosaceae,127924,24816.0,Active,Rosa blanda,Smooth Rose,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: S4
1648,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Rosales,Rosaceae,128980,25046.0,Active,Rubus setosus,Dewberry,Accepted,No,Approved,Not In Park,Native,,,,,,"G5,G4G5",ME: SNR
1671,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Sapindales,Sapindaceae,126739,28749.0,Active,Acer negundo,"Boxelder, Ash-leaved maple",Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,ME: SNA
1687,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Saxifragales,Grossulariaceae,125277,24476.0,Active,Ribes lacustre,Bristly Black Currant,Accepted,No,Approved,Not In Park,Native,,,,,,G5,ME: SNR
1703,Acadia National Park,Maine,"February 26, 1919","49,076.63 acres (198.6 km2)",3437286,ACAD,Vascular Plant,6,Solanales,Solanaceae,134405,30561.0,Active,Nicandra physalodes,Apple-of-Peru,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,ME: SNA
1714,National Park of American Samoa,American Samoa,"October 31, 1988","8,256.67 acres (33.4 km2)",60006,NPSA,Mammal,1,Chiroptera,Emballonuridae,429762,632277.0,Active,Emballonura semicaudata semicaudata,"'pe`ape`avai, Polynesian sheath-tailed bat, sheath-tailed bat",Accepted,No,Approved,Not In Park,Native,,Management Priority,,SC,,,
1751,National Park of American Samoa,American Samoa,"October 31, 1988","8,256.67 acres (33.4 km2)",60006,NPSA,Bird,2,Passeriformes,Meliphagidae,90981,178816.0,Active,Gymnomyza samoensis,"ma'oma'o, mao",Accepted,No,Approved,Not In Park,Native,,Management Priority,,E,,,
1754,National Park of American Samoa,American Samoa,"October 31, 1988","8,256.67 acres (33.4 km2)",60006,NPSA,Bird,2,Passeriformes,Pycnonotidae,88267,178506.0,Active,Pycnonotus cafer,"manu palagi, red-vented bulbul",Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,
1755,National Park of American Samoa,American Samoa,"October 31, 1988","8,256.67 acres (33.4 km2)",60006,NPSA,Bird,2,Passeriformes,Sturnidae,276290,558401.0,Active,Acridotheres fuscus,jungle myna,Accepted,No,Approved,Not In Park,Non-native,,,,,,,
1756,National Park of American Samoa,American Samoa,"October 31, 1988","8,256.67 acres (33.4 km2)",60006,NPSA,Bird,2,Passeriformes,Sturnidae,265051,554025.0,Active,Acridotheres tristis,Common Myna,Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,
2652,National Park of American Samoa,American Samoa,"October 31, 1988","8,256.67 acres (33.4 km2)",60006,NPSA,Vascular Plant,6,Alismatales,Araceae,149493,42589.0,Active,Lemna perpusilla,minute duckweed,Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,
2749,National Park of American Samoa,American Samoa,"October 31, 1988","8,256.67 acres (33.4 km2)",60006,NPSA,Vascular Plant,6,Asterales,Asteraceae,137684,38383.0,Active,Sigesbeckia orientalis,a'ami'a,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,
3130,National Park of American Samoa,American Samoa,"October 31, 1988","8,256.67 acres (33.4 km2)",60006,NPSA,Vascular Plant,6,Poales,Poaceae,143362,41798.0,Active,Ischaemum indicum,Indian murainagrass,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,
3714,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,,,758611,-9796775.0,Inactive,Habenaria sparsiflora var. sparsiflora,Slender bog orchid,Accepted,No,Approved,Not In Park,Native,,,,,,,
3731,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Apiales,Apiaceae,162780,504056.0,Active,Oreoxis trotteri,Trotter's spring-parsley,Accepted,No,Approved,Not In Park,Native,,,,RT,,G1,UT: S2
3757,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Asterales,Asteraceae,221340,532352.0,Active,Artemisia ludoviciana var. latiloba,Louisiana wormwood,Accepted,No,Approved,Not In Park,Native,,,,,,,
3780,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Asterales,Asteraceae,136818,36958.0,Active,Centaurea diffusa,Diffuse knapweed,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,UT: SNA
3809,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Asterales,Asteraceae,139519,37235.0,Active,Dicoria canescens ssp. canescens,Gray sandplant,Accepted,No,Approved,Not In Park,Native,,,,,,G4T3?,
3814,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Asterales,Asteraceae,135994,35819.0,Active,Erigeron argentatus,Silver daisy,Accepted,No,Approved,Not In Park,Native,,,,,,G4,UT: SNR
3832,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Asterales,Asteraceae,140545,37441.0,Active,Grindelia aphanactis,Rydberg's gumweed,Accepted,No,Approved,Not In Park,Native,,,,,,,
3858,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Asterales,Asteraceae,144672,37989.0,Active,Machaeranthera commixta,Bigelow's aster,Accepted,No,Approved,Not In Park,Native,,,,,,,
3865,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Asterales,Asteraceae,160606,504250.0,Active,Perityle specuicola,Alcove rock-daisy,Accepted,No,Approved,Not In Park,Native,,,,RT,,G1,UT: S2
3868,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Asterales,Asteraceae,214551,529723.0,Active,Platyschkuhria integrifolia var. oblongifolia,San Juan bahia,Accepted,No,Approved,Not In Park,Native,,,,,,G5T3T5,UT: S1
3870,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Asterales,Asteraceae,136386,38293.0,Active,Psathyrotes annua,Mealy rosettes,Accepted,No,Approved,Not In Park,Native,,,,,,G5,UT: SNR
3872,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Asterales,Asteraceae,192960,519666.0,Active,Pseudognaphalium microcephalum,San Diego rabbit-tobacco,Accepted,No,Approved,Not In Park,Native,,,,,,,
3890,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Asterales,Asteraceae,138107,38525.0,Active,Thelesperma megapotamicum,Hopi-tea,Accepted,No,Approved,Not In Park,Native,,,,,,G5,UT: S1
3901,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Asterales,Asteraceae,139228,38697.0,Active,Xylorhiza confertifolia,Henrieville woodyaster,Accepted,No,Approved,Not In Park,Native,,,,RT,,G2G3,UT: S2S3
3907,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Boraginales,Boraginaceae,131106,31796.0,Active,Cryptantha confertiflora,Basin yellow cryptanth,Accepted,No,Approved,Not In Park,Native,,,,,,G4G5,UT: SNR
3927,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Boraginales,Boraginaceae,128546,31411.0,Active,Nama demissum,Purple-mat,Accepted,No,Approved,Not In Park,Native,,,,,,,
3929,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Boraginales,Boraginaceae,128549,31414.0,Active,Nama hispidum,Hairy nama,Accepted,No,Approved,Not In Park,Native,,,,,,G4,UT: S1
4070,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Cornales,Loasaceae,215196,529154.0,Active,Mentzelia pumila var. lagarosa,Lax stickleaf,Accepted,No,Approved,Not In Park,Native,,,,,,G4T2T3,UT: S2?
4087,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Ericales,Polemoniaceae,758608,-9796772.0,Inactive,Ipomopsis congesta var. frutescens,Shrubby gilia,Accepted,No,Approved,Not In Park,Native,,,,,,,
4100,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Fabales,Fabaceae,106220,192349.0,Active,Astragalus amphioxys var. vespertinus,Sheldon's milkvetch,Accepted,No,Approved,Not In Park,Native,,,,,,G5TNR,UT: SNR
4111,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Fabales,Fabaceae,122108,25549.0,Active,Astragalus iselyi,Isely's milkvetch,Accepted,No,Approved,Not In Park,Native,,,,UR,,G1,UT: S1
4115,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Fabales,Fabaceae,122157,25593.0,Active,Astragalus monumentalis,Monument milkvetch,Accepted,No,Approved,Not In Park,Native,,,,RT,,G4,UT: SNR
4119,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Fabales,Fabaceae,96402,192696.0,Active,Astragalus praelongus var. lonchopus,Longstipe milkvetch,Accepted,No,Approved,Not In Park,Native,,,,,,G4T3?,UT: S1S2
4120,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Fabales,Fabaceae,96403,192697.0,Active,Astragalus praelongus var. praelongus,Stinking milkvetch,Accepted,No,Approved,Not In Park,Native,,,,,,G4T3T4,UT: SNR
4124,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Fabales,Fabaceae,159677,-503768.0,Inactive,Astragalus sabulosus var. vehiculus,Stage milkvetch,Accepted,No,Approved,Not In Park,Native,,,,,,G2T1,UT: S1
4126,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Fabales,Fabaceae,227622,534287.0,Active,Dalea flavescens var. epica,Hole-in-the-Rock prairie-clover,Accepted,No,Approved,Not In Park,Native,,,,SC,,,
4132,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Fabales,Fabaceae,159270,503338.0,Active,Lathyrus eucosmus,Seemly sweetpea,Accepted,No,Approved,Not In Park,Native,,,,,,G4G5,UT: S1
4142,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Fabales,Fabaceae,122804,26831.0,Active,Parryella filifolia,Narrow-leaf dunebroom,Accepted,No,Approved,Not In Park,Native,,,,,,G3G4,UT: S1
4172,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Gentianales,Gentianaceae,129112,30109.0,Active,Swertia albomarginata,White-margined swertia,Accepted,No,Approved,Not In Park,Native,,,,,,,
4188,Arches National Park,Utah,"November 12, 1971","76,678.98 acres (310.3 km2)",1659702,ARCH,Vascular Plant,6,Lamiales,Orobanchaceae,130408,33102.0,Active,Castilleja chromosa,Desert paintbrush,Accepted,No,Approved,Not In Park,Native,,,,,,,
